SOIL_TYPE,N_SOIL,P_SOIL,K_SOIL,TEMPERATURE,HUMIDITY,ph,CROP
Desert soil,38,19,31,34.73823882,49.08864345,5.855119268,Tomato
Desert soil,8,33,29,29.98080499,49.48613279,6.442393461,Cabbage
Desert soil,15,27,28,33.80398664,46.12866113,4.507523551,Carrot
Desert soil,34,16,25,30.07202564,50.96040505,6.10729559,Cauliflower
Desert soil,11,36,31,27.92063282,51.77965917,6.47544932,Coriander
Desert soil,33,29,34,31.40948821,49.21729127,6.832979509,Green Chilli
Desert soil,12,31,26,35.7877738,51.94190321,5.395275719,Methi Leaves
Desert soil,12,34,28,33.36140093,45.02236377,6.13526938,Peas
Desert soil,5,16,31,35.96054636,48.69677802,4.555688532,Potato
Desert soil,1,30,29,28.33333307,51.39586505,6.434197756,Raddish
Desert soil,16,35,31,32.27652024,50.19368841,5.316875978,Spinach
Desert soil,35,18,26,31.99490489,50.84881347,5.279388967,Tomato
Desert soil,4,40,26,27.58258929,48.56916221,6.720041791,Banana
Desert soil,9,29,34,29.38471637,45.88744691,5.72742254,Ladies Finger
Desert soil,2,38,33,32.38697531,53.2328243,4.691396195,Brinjal
Desert soil,26,32,32,30.91471455,49.92963856,6.810186079,Capsicum
Desert soil,34,38,31,35.37775595,45.58110023,6.454045329,Carrot
Desert soil,5,32,33,32.32362177,52.5896771,5.842763773,Cauliflower
Desert soil,31,29,26,28.22373428,47.40519056,5.024124684,Cotton
Desert soil,34,34,35,27.27433181,47.16808054,6.422710539,Cucumber
Desert soil,36,19,32,27.10710832,50.70880979,4.94295037,Grapes
Desert soil,7,17,26,34.89226666,48.75613373,6.414526606,Grapes
Desert soil,38,15,27,33.7462686,48.50387598,6.777788126,Green Chilli
Desert soil,5,19,25,27.3511056,54.43945147,6.441328044,Kinnow
Desert soil,37,36,26,32.89300162,52.61323969,4.650536197,Onion
Desert soil,21,31,32,35.38598705,51.42664176,5.254532213,Peas cod
Desert soil,37,36,27,27.5529736,47.90859131,5.910634533,Potato
Desert soil,23,23,30,32.82141065,47.45553843,4.755273631,Tomato
Desert soil,36,26,26,30.17294105,51.0845903,6.814630246,Apple
Desert soil,24,33,35,29.26382931,54.82257868,5.342866119,Banana
Desert soil,26,18,30,32.06097197,51.08494181,6.336234624,Brinjal
Desert soil,22,17,26,28.69818144,47.71875722,4.754435025,Cabbage
Desert soil,11,34,32,29.14305008,49.40983294,6.831706773,Carrot
Desert soil,29,35,28,28.3471611,53.53903102,6.967417766,Cauliflower
Desert soil,22,28,26,27.67256197,45.41692012,4.947683034,Sapota
Desert soil,23,24,32,28.1218093,46.16888595,5.630619901,Cotton
Desert soil,1,35,34,30.79375683,46.69536813,6.27339822,Cucumber
Desert soil,2,24,34,28.89409382,54.80750249,6.472774648,Ginger
Desert soil,39,37,25,33.33024826,45.61143594,6.953246506,Chholia
Desert soil,15,36,27,27.78912455,53.96886679,5.643710216,Grapes
Desert soil,3,18,31,31.65333432,48.20662669,6.392313973,Grapes
Desert soil,8,38,32,29.75150773,46.73723302,4.981816523,Green Chilli
Desert soil,33,31,34,31.32995611,50.22287593,5.421265283,Guava
Desert soil,14,29,32,35.63627319,48.97047762,6.942520105,Kinnow
Desert soil,18,20,26,31.66524687,51.98594645,5.435840509,Onion
Desert soil,9,21,32,32.26935342,53.56092806,5.870116071,Green Onion
Desert soil,20,30,27,27.81005614,51.59445462,4.74910393,Peas cod
Desert soil,9,38,25,34.58561471,50.34035336,5.497946899,Pineapple
Desert soil,26,24,34,31.27180992,52.23810152,6.811291098,Pomegranate
Desert soil,31,36,29,33.93679864,52.72170281,6.460542749,Potato
Desert soil,14,18,35,31.09154239,47.02058367,4.791146778,Raddish
Desert soil,40,16,35,31.89356292,49.02450149,6.4841522,Spinach
Desert soil,28,27,34,32.45465292,50.69693751,6.526654345,Tomato
Desert soil,0,17,30,35.47478322,47.97230503,6.279133738,Brinjal
Desert soil,1,29,29,27.32961444,49.30347234,6.052026047,Onion
Desert soil,2,36,31,30.90225239,49.95955487,5.73171945,Carrot
Desert soil,12,27,26,29.09382275,45.5661059,5.32307197,Cauliflower
Desert soil,7,28,35,30.02086169,46.78393776,4.66910839,Ginger
Desert soil,0,36,26,34.13072188,51.25786185,5.101206389,Green Chilli
Desert soil,26,35,31,33.44619894,53.05980465,5.339556562,Onion
Desert soil,27,21,30,35.3915464,52.48823147,5.061081874,Peas
Desert soil,22,38,31,31.53356352,53.06009323,5.821106036,Potato
Desert soil,22,18,31,30.7645515,47.93791463,5.956027059,Tomato
Desert soil,28,23,28,30.01821337,50.0983181,5.676032581,Carrot
Desert soil,7,31,27,31.32863689,47.59319575,6.524114355,Cucumber
Desert soil,29,34,26,33.88004781,54.39416048,6.273953676,Ginger
Desert soil,8,37,33,28.07802689,54.9640534,6.128167757,Green Chilli
Desert soil,39,16,27,35.53845018,52.94641947,4.934964765,Onion
Desert soil,40,24,25,28.70595247,50.44030129,5.445008416,Peas
Desert soil,19,38,26,31.48451729,48.77926304,4.525722333,Raddish
Desert soil,21,21,30,27.69819273,51.41593238,5.403908328,Tomato
Desert soil,22,18,33,30.41235793,52.48100602,6.621623545,Carrot
Desert soil,31,20,30,32.17752026,54.01352682,6.207495815,Cauliflower
Desert soil,18,26,31,32.6112614,47.74916499,5.418475257,Coriander
Desert soil,24,130,195,29.99677232,81.54156612,6.112305667,Peas
Desert soil,13,144,204,30.7280404,82.42614055,6.092241627,Raddish
Desert soil,22,123,205,32.44577836,83.88504863,5.896343436,Squash
Desert soil,36,125,196,37.46566825,80.65968681,6.15526103,Apple
Desert soil,24,131,196,22.03296178,83.74372787,5.732453638,Banana
Desert soil,2,123,198,39.64851881,82.21079946,6.253034534,Brinjal
Desert soil,35,140,197,16.77557314,82.75241875,6.106190557,Capsicum
Desert soil,11,122,195,12.14190714,83.56812483,5.647202395,Carrot
Desert soil,6,123,203,12.7567962,81.62497448,6.130310493,Cauliflower
Desert soil,17,134,204,39.04071989,80.18393287,6.499604931,Coriander
Desert soil,25,130,197,39.70772192,82.68593454,5.554831977,Cucumber
Desert soil,27,145,205,9.467960445,82.29335466,5.800242694,Garlic
Desert soil,9,122,201,29.58748357,80.91934392,5.570290539,Ginger
Desert soil,16,139,203,17.82803682,80.96093443,6.27564088,Green Chilli
Desert soil,32,141,204,8.825674745,82.89753705,5.536645599,Guava
Desert soil,22,138,195,27.83487131,83.51444973,6.208196881,Kinnow
Desert soil,31,144,202,11.02105378,80.55557235,5.870600622,Leafy Vegetable
Desert soil,3,136,205,17.5862944,80.84806564,6.334771461,Onion
Desert soil,28,122,197,19.89363946,82.73366439,5.856575335,Papaya
Desert soil,4,136,204,29.93707596,81.77713468,5.898944282,Peas
Desert soil,39,145,201,36.73126647,80.58931938,5.775600435,Potato
Desert soil,38,132,197,20.42094753,81.54185044,5.931101816,Raddish
Desert soil,36,133,198,25.51939719,83.98351748,6.2286454,Spinach
Desert soil,25,121,201,30.50734778,82.71775569,5.594240603,Tomato
Alluvial soil,15,125,199,18.4269936,80.55625868,5.569230319,Mustard
Alluvial soil,24,140,205,12.087022,83.59398734,5.93202852,Cluster Beans
Alluvial soil,13,132,203,23.60115364,82.48336987,6.423216506,Moath Dal
Alluvial soil,5,126,197,12.80000387,81.20876367,6.417500829,Guar
Alluvial soil,30,120,200,38.06099482,82.24729637,6.234904253,Moath Dal
Alluvial soil,23,142,197,39.06555518,82.03812973,6.000573725,Wheat
Alluvial soil,26,135,203,33.78372897,81.16314317,5.685102769,Banana
Alluvial soil,7,126,203,16.76201707,82.00335557,5.662140095,Ladies Finger
Alluvial soil,32,139,198,35.89307536,82.66850729,6.358186848,Bottle Gourd
Alluvial soil,9,141,202,21.01245395,81.17931863,6.119495295,Cabbage
Alluvial soil,20,142,196,10.89875873,80.01639435,6.207600783,Capsicum
Alluvial soil,32,129,201,16.36251869,83.00471609,6.48754639,Carrot
Alluvial soil,3,134,199,20.28370163,81.32235739,5.81717753,Cauliflower
Alluvial soil,38,138,204,25.11108456,83.25447587,6.325480034,Cucumber
Alluvial soil,14,131,198,33.4641162,83.86742974,5.562790949,Ginger
Alluvial soil,20,122,204,11.7976469,80.86325389,6.487369687,Grapes
Alluvial soil,40,126,201,11.36300891,80.03100049,6.116982944,Green Chilli
Alluvial soil,36,128,204,25.23542319,80.68700527,5.695792761,Lemon
Alluvial soil,11,132,197,15.99050693,81.23966573,5.734317007,Onion
Alluvial soil,0,137,195,22.4359017,80.18612085,6.329499832,Papaya
Alluvial soil,19,123,200,34.76086052,81.03544763,6.167013532,Pomegranate
Alluvial soil,31,136,197,31.11047251,83.34010951,5.653776058,Tomato
Alluvial soil,4,134,200,28.57828803,80.95628959,5.840256272,Mustard
Alluvial soil,39,139,201,41.18664903,81.01783402,5.539980812,Soyabean
Alluvial soil,8,127,196,27.02766138,83.17093908,5.833302165,Wheat
Alluvial soil,39,138,203,21.19339319,82.33098331,6.399433771,Bengal Gram
Alluvial soil,32,120,204,10.38004759,83.44518113,6.138958698,Corriander seed
Alluvial soil,12,142,203,31.3115978,82.56407013,5.972850838,Mustard
Alluvial soil,8,133,195,20.46657776,80.97598029,6.456079585,Soyabean
Alluvial soil,8,139,199,29.36947679,81.53996362,6.336426667,Wheat
Alluvial soil,21,134,202,10.72302459,80.02130636,6.425419926,Bajra
Alluvial soil,40,140,195,14.97846952,80.49979873,6.294395676,Bengal Gram
Alluvial soil,39,127,202,15.3246651,81.67215994,6.477768039,Ground Nut Seed
Alluvial soil,19,120,195,18.73932187,81.12109244,5.931538447,Cluster Beans
Alluvial soil,21,139,201,19.3642553,83.36094029,5.980598579,Guar
Alluvial soil,17,136,195,41.20733624,81.61051026,6.389783283,Bajra
Alluvial soil,33,139,203,33.34214482,82.51034633,5.693287415,Maize
Alluvial soil,22,133,201,23.81995682,80.12211649,6.00299607,Mustard
Alluvial soil,32,130,196,40.66012294,81.24995984,6.372959542,Taramira
Alluvial soil,37,135,205,11.82768186,80.2827185,5.510924849,Wheat
Alluvial soil,15,140,195,13.28504331,83.54193816,5.69945282,Black Gram
Laterite soil,39,132,196,35.83089092,83.32560104,5.778594403,Coconut
Laterite soil,40,121,199,26.18159716,81.03886263,6.315586313,Tobacco
Laterite soil,40,132,202,24.57558351,80.70695797,5.971813006,Turmeric
Laterite soil,29,142,203,29.67229086,83.71498986,5.891195653,Coconut
Laterite soil,32,121,199,39.37102553,81.25353895,6.129812716,Coconut
Laterite soil,6,140,205,17.66558428,82.92903419,6.313085601,Copra
Laterite soil,8,120,196,24.06679352,82.66396666,6.053662544,Maize
Laterite soil,34,133,202,15.31413469,80.09711412,5.804799142,Paddy
Laterite soil,35,135,199,21.77466746,80.54942557,6.400719746,Coconut
Laterite soil,16,145,199,26.91624843,80.76838926,5.953966361,Coconut
Laterite soil,8,136,201,41.65602996,82.22118237,5.609255992,Copra
Laterite soil,25,129,195,17.98667801,81.17712085,5.777271492,Maize
Laterite soil,16,130,201,29.12033769,82.79092939,5.682395429,Coconut
Laterite soil,39,129,203,34.38922481,83.18392806,5.863996687,Coconut
Laterite soil,38,135,203,41.36106301,82.79782954,6.444373116,Coconut
Laterite soil,33,120,205,35.12158265,82.26890793,5.550832178,Coconut
Laterite soil,35,125,204,19.6491772,80.15215777,6.107741788,Groundnut
Laterite soil,1,132,200,16.27852801,82.94270065,5.620745638,Coconut
Laterite soil,39,140,203,21.11903604,80.63399198,6.349875906,Coconut
Laterite soil,28,145,202,19.2077707,82.9042841,6.484323189,Copra
Laterite soil,6,128,200,25.96308415,82.57813624,5.838748311,Maize
Laterite soil,6,139,199,25.67385024,81.6212135,6.29099842,Black Gram
Laterite soil,29,122,196,41.94865736,81.15595212,5.638328481,Groundnut
Laterite soil,37,144,197,11.18994268,80.8084305,6.415555956,Paddy
Laterite soil,38,120,197,17.5438296,82.94703302,6.323722572,Paddy
Laterite soil,38,141,198,13.05809741,80.28297993,5.757009965,Paddy
Laterite soil,14,121,203,9.724457611,83.74765639,6.158689406,Black Gram
Laterite soil,6,125,204,27.92004934,82.93262435,5.733539807,Groundnut
Laterite soil,32,138,197,9.535585543,80.73112694,5.908724337,Tamarind Fruit
Laterite soil,11,124,204,13.42988625,80.06633966,6.361141107,Coconut Seed
Laterite soil,23,138,200,9.851242629,80.22631717,5.96537863,Cotton
Laterite soil,40,143,201,24.97256132,82.72828653,6.476757723,Tamarind Fruit
Laterite soil,6,142,202,27.23708304,82.94573346,6.224542938,Coconut Seed
Laterite soil,37,124,195,18.70679077,83.4795292,6.209928251,Groundnut
Laterite soil,35,134,204,9.949929082,82.55138983,5.841138354,Coconut
Laterite soil,119,25,51,26.47330219,80.92254421,6.283818329,Maize
Laterite soil,119,19,55,25.18780042,83.44621709,6.818261383,Coconut
Laterite soil,105,30,50,25.29954705,81.77527562,6.37620108,Coconut
Laterite soil,114,8,50,24.74631269,88.30866319,6.581587932,Coconut
Laterite soil,93,22,52,26.58740671,81.32563243,6.932739726,Coconut
Laterite soil,80,26,55,24.53442564,88.989272,6.140099215,Copra
Laterite soil,85,27,45,26.0713757,88.7285657,6.467095849,Sesamum
Laterite soil,85,22,53,25.96534238,89.77076659,6.849471704,Sesamum
Laterite soil,82,22,45,26.22338015,85.34866045,6.512196212,Coconut
Laterite soil,118,13,54,24.41311871,89.81574032,6.039584629,Coconut
Laterite soil,83,25,53,26.49195283,80.04678201,6.057697106,Copra
Laterite soil,86,15,47,24.04355803,84.18406764,6.423898762,Paddy
Laterite soil,101,10,47,25.5421695,83.31883376,6.936997681,Paddy
Laterite soil,119,9,50,26.74550678,83.9195902,6.251286661,Paddy
Laterite soil,104,17,46,25.7131428,80.22972777,6.190015912,Paddy
Laterite soil,95,12,51,25.76484262,84.1726996,6.681606702,Paddy
Laterite soil,102,14,52,26.79489868,89.64815231,6.51075991,Paddy
Laterite soil,109,21,55,24.9004602,89.73524177,6.770278088,Paddy
Laterite soil,81,18,50,26.80750629,88.22874955,6.429788073,Paddy
Laterite soil,103,17,51,25.11189154,80.02621335,6.209888345,Paddy
Laterite soil,105,14,50,26.2148837,87.6883982,6.419052193,Coconut Seed
Laterite soil,97,8,52,24.9103226,86.97190046,6.237861736,Coconut Seed
Laterite soil,120,19,49,25.79448878,84.26830701,6.762471629,Coconut Seed
Laterite soil,95,16,55,25.26931156,87.55055105,6.612847999,Cotton
Laterite soil,83,29,52,25.76402693,87.5931128,6.704688865,Coconut
Laterite soil,83,9,45,25.85483596,89.13163965,6.049609892,Paddy
Laterite soil,91,21,50,24.33528185,81.44030363,6.762030215,Paddy
Laterite soil,116,5,54,25.37601283,80.99313508,6.65398725,Sesamum
Laterite soil,112,28,54,24.86094646,85.05318563,6.738030547,Cotton
Laterite soil,88,29,51,24.71885473,88.94568335,6.095689937,Cotton
Laterite soil,118,15,45,24.21495706,84.20576992,6.538006356,Jowar
Laterite soil,92,21,48,25.81692236,82.043255,6.377427122,Paddy
Laterite soil,106,14,45,24.47018505,84.16390229,6.417011754,Paddy
Laterite soil,99,5,47,24.13078816,84.84494575,6.649086972,Cashewnuts
Laterite soil,98,8,51,26.1793464,86.52258079,6.25933595,Turmeric
Laterite soil,108,22,46,26.17668721,86.7295205,6.121168559,Turmeric
Laterite soil,119,7,55,26.03867719,84.6378378,6.031424482,Copra
Laterite soil,117,27,48,26.53259325,82.39053979,6.835268184,Copra
Laterite soil,109,10,53,26.81938687,87.8274604,6.551750306,Turmeric
Laterite soil,80,16,46,25.50405534,81.40297428,6.940236218,Turmeric
Laterite soil,100,18,52,26.20234499,80.38266489,6.87606733,Coconut
Laterite soil,91,7,53,25.13735887,89.28272716,6.457216535,Paddy
Laterite soil,86,6,53,25.92030221,83.47202566,6.921847888,Copra
Laterite soil,107,5,52,26.6634609,89.98405233,6.881425746,Tapioca
Laterite soil,103,16,49,24.06731461,81.64075303,6.915717008,Cotton
Laterite soil,101,20,48,24.6774157,82.75411437,6.206247494,Coconut
Laterite soil,85,25,47,26.11440416,87.64081095,6.29542477,Cotton
Laterite soil,84,7,51,26.81530456,87.65694462,6.399669044,Cotton
Laterite soil,102,28,54,25.15623099,80.27525115,6.862157042,Coconut
Laterite soil,98,25,52,25.2801372,83.15393658,6.224066378,Turmeric
Laterite soil,97,25,50,26.22005978,80.90127035,6.093814669,Maize
Laterite soil,90,16,45,24.92093261,80.61750795,6.291540278,Cotton
Laterite soil,95,12,46,26.21667586,81.01009354,6.32281728,Coconut
Laterite soil,82,23,49,26.81383586,87.21986949,6.873283991,Coconut
Laterite soil,82,25,51,24.31334971,87.47409052,6.074209622,Paddy
Laterite soil,110,28,46,24.29105004,88.04541346,6.49889585,Paddy
Laterite soil,118,21,51,24.42998931,86.33904774,6.678805092,Paddy
Laterite soil,120,20,45,25.66576039,88.6984228,6.114128685,Paddy
Laterite soil,91,7,52,25.07803672,83.46230461,6.405054243,Paddy
Laterite soil,81,6,55,24.88910524,85.87059083,6.110142735,Paddy
Laterite soil,101,13,54,25.42900869,82.91481799,6.828982708,Paddy
Laterite soil,101,17,55,24.37118217,87.1269128,6.451499764,Groundnut
Laterite soil,111,6,53,26.4930645,88.59143088,6.313512999,Paddy
Laterite soil,107,10,49,25.83202912,89.00481725,6.755192025,Paddy
Laterite soil,115,11,46,24.41592661,89.39655519,6.623167177,Paddy
Laterite soil,84,25,52,24.37190239,81.2514818,6.12532356,Paddy
Laterite soil,120,7,47,24.24782473,83.03687902,6.653867608,Paddy
Laterite soil,91,12,46,24.64458469,85.49938185,6.343942518,Paddy
Laterite soil,89,22,52,24.89681131,86.10782926,6.217300786,Paddy
Laterite soil,113,19,46,25.41864024,81.12122989,6.286387658,Black Gram
Laterite soil,97,22,50,26.26028739,86.14585891,6.7698938,Copra
Laterite soil,117,30,50,24.90123934,87.20772913,6.744966312,Cowpea
Laterite soil,90,14,52,24.84740848,89.20454622,6.391858432,Groundnut
Laterite soil,104,23,47,26.98212846,86.70068316,6.770434148,Horse Gram
Laterite soil,81,16,45,26.90435747,86.25426228,6.727468157,Maize
Laterite soil,88,5,47,25.86475496,86.67468041,6.662244646,Paddy
Laterite soil,92,7,45,26.70607759,81.14149505,6.944640222,Paddy
Laterite soil,81,18,50,26.44019475,80.91934337,6.507110986,Ragi
Laterite soil,111,5,55,26.283443,84.42478917,6.520663422,Tamarind Fruit
Laterite soil,108,23,51,26.84366082,83.85039964,6.106500787,Black Gram
Laterite soil,113,30,50,26.03967219,83.9862443,6.277484043,Green Gram
Laterite soil,83,10,53,24.92994759,85.00802358,6.195142279,Groundnut
Laterite soil,101,11,51,25.50736962,84.24340241,6.792035575,Paddy
Laterite soil,114,21,55,25.4438391,87.9392312,6.472756256,Paddy
Laterite soil,99,6,45,26.12588914,86.5507939,6.000975617,Black Gram
Laterite soil,92,20,55,25.10474753,87.5267616,6.587791262,Maize
Laterite soil,92,7,48,26.27520631,86.63249555,6.956508826,Sesamum
Laterite soil,91,24,55,26.27061608,83.09194521,6.259086583,Black Gram
Laterite soil,110,21,54,26.73690828,87.82430156,6.747537642,Cotton
Laterite soil,112,25,51,25.04746944,85.5667282,6.932537231,Green Gram
Laterite soil,89,25,54,24.69368934,85.56967628,6.353107393,Groundnut
Laterite soil,100,10,53,24.54356968,84.60808277,6.211748957,Paddy
Laterite soil,83,22,54,25.89762315,81.96664832,6.277245254,Paddy
Laterite soil,95,14,50,26.6333118,84.31756844,6.560443519,Paddy
Laterite soil,119,30,49,25.35794749,80.45846265,6.903020221,Ragi
Laterite soil,97,12,47,25.28784623,89.63667876,6.765094964,Sesamum
Laterite soil,110,7,45,26.63838589,84.69546874,6.189213927,Cumbu
Laterite soil,96,18,50,25.3310446,84.30533791,6.904241707,Black Gram
Laterite soil,83,23,55,26.89750174,83.89241484,6.463271076,Gingelly Oil
Laterite soil,120,24,47,26.98603693,89.4138489,6.260838965,Green Gram
Laterite soil,115,17,55,27.57826922,94.11878202,6.776533055,Groundnut
Laterite soil,114,27,48,27.82054812,93.03555162,6.528404378,Varagu
Laterite soil,101,25,52,29.09910406,94.22237826,6.750145572,Maize
Laterite soil,118,18,52,28.04943594,90.83130708,6.562832807,Ragi
Laterite soil,95,26,45,29.91690582,94.55695552,6.117530021,Cumbu
Laterite soil,81,25,49,29.86895762,93.25103208,6.076459669,Black Gram
Laterite soil,117,24,53,29.17220859,92.21405224,6.293486295,Green Gram
Laterite soil,114,30,51,29.24908541,90.06998135,6.069171847,Hybrid Cumbu
Laterite soil,113,6,52,27.76317235,90.35567642,6.740983646,Paddy
Laterite soil,108,26,52,28.82629037,94.26765349,6.201797639,Ragi
Laterite soil,81,30,48,28.52379742,92.09688432,6.041027474,Sesamum
Laterite soil,115,9,52,29.06785065,90.97685539,6.019372459,Black Gram
Laterite soil,83,7,45,29.08417927,90.73891887,6.704104127,Groundnut
Laterite soil,84,21,55,28.47090661,94.79453182,6.494251024,Horse Gram
Laterite soil,109,26,45,28.27973674,90.38971208,6.224535449,Maize
Laterite soil,95,27,55,28.47212559,91.21322065,6.160414414,Paddy
Laterite soil,119,5,55,29.68846716,94.30111601,6.168757984,Ragi
Laterite soil,110,14,51,27.02415146,91.66737633,6.085444691,Sesamum
Laterite soil,82,18,48,29.09588297,94.16748386,6.159050816,Groundnut
Laterite soil,87,14,48,29.69238699,92.58862544,6.606033244,Hybrid Cumbu
Laterite soil,85,9,53,28.20619412,92.86798698,6.447662945,Karamani
Laterite soil,100,6,53,29.05248036,93.92217834,6.105909623,Ragi
Laterite soil,107,12,46,29.57240298,93.61870344,6.559763394,Sesamum
Laterite soil,91,13,47,29.10968327,92.43510994,6.14410903,Paddy
Laterite soil,102,25,50,28.20480805,92.91440379,6.099662369,Paddy
Laterite soil,117,25,53,29.11858526,92.12543021,6.413927319,Black Gram
Laterite soil,85,21,52,29.62800691,90.10051615,6.075144116,Cotton
Laterite soil,104,25,55,29.81196601,90.36881284,6.123802502,Green Gram
Laterite soil,102,24,54,27.72338349,90.93897939,6.698468621,Groundnut
Laterite soil,116,25,50,29.26092798,92.92367701,6.088885814,Hybrid Cumbu
Laterite soil,100,17,48,29.72791119,94.29753295,6.367800632,Paddy
Laterite soil,110,25,54,28.91105641,90.78413842,6.425930938,Paddy
Laterite soil,104,25,51,28.96361426,93.88482153,6.469983276,Paddy
Laterite soil,107,11,54,28.59052369,91.33617236,6.094016338,Ragi
Laterite soil,98,26,52,27.33897716,90.69759008,6.150090899,Sesamum
Laterite soil,88,17,52,29.90415889,90.75284363,6.646962425,Thinai
Laterite soil,87,25,46,27.42711692,90.02696201,6.379690748,Black Gram
Laterite soil,120,8,46,29.55657523,90.70937262,6.732834334,Green Gram
Laterite soil,95,13,46,29.84070774,93.76312893,6.126019932,Groundnut
Laterite soil,108,22,47,28.53545677,91.72742702,6.161123579,Paddy
Laterite soil,82,13,52,27.11535046,94.86907886,6.442810053,Paddy
Laterite soil,120,23,55,27.84492803,91.60666594,6.732049075,Paddy
Laterite soil,110,22,47,29.03157242,91.82172592,6.243673725,Paddy
Laterite soil,95,23,45,27.82424457,90.56698742,6.266208727,Paddy
Laterite soil,106,10,49,27.72653142,92.00687531,6.350623739,Sesamum
Laterite soil,99,12,52,28.69708334,94.30759855,6.002927293,Cumbu
Laterite soil,106,20,51,29.73019662,90.97015715,6.342573112,Paddy
Laterite soil,83,11,53,29.54097171,92.91778307,6.163921248,Paddy
Red soil,117,19,55,28.80311922,91.78336933,6.121745389,Dry Chillies
Red soil,98,26,49,27.29035669,90.53330091,6.130160473,Dry Chillies
Red soil,113,20,48,27.46583649,94.87679041,6.440584681,Cotton
Red soil,101,17,47,29.49401389,94.72981338,6.185053234,Mustard
Red soil,98,7,45,27.79161808,92.51054946,6.157724816,Cotton
Red soil,93,22,48,29.12533739,91.52291141,6.776987974,Wood
Red soil,95,21,47,27.93114233,93.56161439,6.431970877,Paddy
Red soil,109,12,48,29.45771748,92.12534736,6.708743843,Paddy
Red soil,118,12,47,27.96872279,92.17444796,6.010739645,Paddy
Red soil,100,14,49,29.48882958,91.07574233,6.365956658,Paddy
Red soil,89,9,47,29.47156259,90.77069618,6.668382766,Brinjal
Red soil,95,16,46,27.0767265,90.14362622,6.74669542,Cabbage
Red soil,95,7,45,27.30008597,90.80015308,6.031665834,Cauliflower
Red soil,87,6,45,29.82729394,90.79007335,6.40077205,Green Chilli
Red soil,93,20,50,29.93061247,93.22980899,6.448792689,Tomato
Sandy soil,84,29,49,29.94349168,93.90741192,6.251420275,Masur Dal
Sandy soil,111,5,47,28.03306461,91.47355778,6.274452811,Rice
Sandy soil,111,5,52,29.8843055,94.0371147,6.135996372,Bitter Gourd
Sandy soil,111,15,54,27.7058373,92.91185695,6.194090172,Brinjal
Sandy soil,89,11,47,29.78714005,94.65343534,6.327822962,Cabbage
Sandy soil,110,15,48,28.57819995,92.86597437,6.212567211,Cauliflower
Sandy soil,95,30,52,29.48069921,90.33698678,6.640470863,Cucumber
Sandy soil,115,12,52,27.51492243,94.96218673,6.685553129,Green Chilli
Sandy soil,120,25,50,28.05457761,94.81637388,6.327210469,Papaya
Sandy soil,102,11,45,29.03167341,93.12603235,6.35544263,Bitter Gourd
Sandy soil,94,5,55,28.5854649,91.89216849,6.085682344,Brinjal
Sandy soil,84,18,46,27.08808014,93.42402083,6.781050373,Cabbage
Sandy soil,107,22,54,27.99611732,90.84660317,6.630301421,Cauliflower
Sandy soil,80,18,52,27.87317436,91.14849627,6.484799661,Cucumber
Sandy soil,86,18,45,28.96586565,90.71832938,6.566759102,Ginger
Sandy soil,113,28,48,28.87726019,92.48839665,6.170520518,Papaya
Sandy soil,115,18,53,29.17052093,94.19790371,6.012480351,Onion
Sandy soil,82,20,54,29.34033587,90.01506395,6.541150335,Potato
Alluvial soil,98,22,47,29.07265321,91.91533173,6.341400922,Bajra
Alluvial soil,117,25,54,28.68275966,92.50969311,6.150686364,Banana
Alluvial soil,83,15,49,28.92705913,91.39356832,6.438008153,Barley
Alluvial soil,120,16,51,27.99901833,91.64193051,6.547041903,Bottle Gourd
Alluvial soil,111,5,50,27.59350075,91.79742953,6.399891457,Brinjal
Alluvial soil,85,21,47,29.87331077,90.60932469,6.186770318,Cabbage
Alluvial soil,90,23,54,28.55852465,90.45773041,6.159020864,Carrot
Alluvial soil,99,29,55,29.19378695,91.46241065,6.660954816,Cauliflower
Alluvial soil,102,11,47,27.98780984,92.78226196,6.504906979,Ginger
Alluvial soil,80,18,51,28.05380704,91.81758779,6.706053225,Green Chilli
Alluvial soil,87,21,52,27.3506296,94.2911951,6.067665498,Jaggery
Alluvial soil,114,8,52,29.34081108,94.5513539,6.419083092,Lemon
Alluvial soil,99,6,46,28.61475136,94.22253035,6.39637861,Mustard
Alluvial soil,89,25,50,27.04863538,91.34685096,6.375923383,Onion
Alluvial soil,96,13,55,29.5275305,94.57459443,6.700337732,Potato
Alluvial soil,82,26,47,28.50416396,93.46806467,6.565312653,Pumpkin
Alluvial soil,106,21,52,28.89578588,94.78993038,6.286515359,Raddish
Alluvial soil,90,15,52,27.04927452,91.3821731,6.448061578,Rice
Alluvial soil,106,16,54,28.96017885,91.69532178,6.585872508,Spinach
Alluvial soil,24,128,196,22.75088787,90.69489172,5.521466996,Tomato
Alluvial soil,7,144,197,23.8494014,94.34814995,6.133220586,Wheat
Alluvial soil,14,128,205,22.60800988,94.58900601,6.226289556,Apple
Alluvial soil,8,120,201,21.18667419,91.13435689,6.321152192,Bajra
Alluvial soil,20,129,201,23.41044706,91.69913296,5.587905967,Banana
Alluvial soil,32,137,204,22.86006627,93.12859895,5.824151693,Barley
Alluvial soil,27,139,205,22.48403042,93.40819246,5.772179946,Ladies Finger
Alluvial soil,0,123,205,22.02775403,92.96129462,5.790993052,Bottle Gourd
Alluvial soil,22,144,196,21.91191314,91.68748063,6.499226821,Brinjal
